latitude;longitude;nome;municipio;UF;pop_max
-23,21;-44,71;PARATI - RJ;PARATI;RJ;14 964
-12,69;-43,18;PARATINGA - BA;PARATINGA;BA;10 212
-5,77;-37,1;PARAU - RN;PARAU;RN;23 823
-6,06;-49,9;PARAUAPEBAS - PA;PARAUAPEBAS;PA;13 920
-16,94;-50,44;PARAUNA - GO;PARAUNA;GO;19 150
-5,22;-35,83;PARAZINHO - RN;PARAZINHO;RN;3 813
-23,08;-48,37;PARDINHO - SP;PARDINHO;SP;97 139
-29,63;-51,39;PARECI NOVO - RS;PARECI NOVO;RS;41 375
-12,19;-61,6;PARECIS - RO;PARECIS;RO;94 023
-6,68;-36,65;PARELHAS - RN;PARELHAS;RN;38 980
-9,25;-38;PARICONHA - AL;PARICONHA;AL;105 550
-2,62;-56,73;PARINTINS - AM;PARINTINS;AM;21 723
-10,68;-37,86;PARIPIRANGA - BA;PARIPIRANGA;BA;41 120
-9,46;-35,55;PARIPUEIRA - AL;PARIPUEIRA;AL;7 194
-24,71;-47,88;PARIQUERA-ACU - SP;PARIQUERA-ACU;SP;42 063
-20,3;-50,01;PARISI - SP;PARISI;SP;18 274
-10,22;-44,63;PARNAGUA - PI;PARNAGUA;PI;17 667
-2,9;-41,77;PARNAIBA - PI;PARNAIBA;PI;32 216
-8,09;-39,57;PARNAMIRIM - PE;PARNAMIRIM;PE;6 099
-5,91;-35,26;PARNAMIRIM - RN;PARNAMIRIM;RN;4 267
-5,68;-43,09;PARNARAMA - MA;PARNARAMA;MA;5 510
-29,62;-50,83;PAROBE - RS;PAROBE;RS;13 245
-6,43;-35,64;PASSA E FICA - RN;PASSA E FICA;RN;6 519
-22,39;-44,96;PASSA QUATRO - MG;PASSA QUATRO;MG;52 360
-29,45;-52,96;PASSA SETE - RS;PASSA SETE;RS;20 445
-20,65;-44,49;PASSA TEMPO - MG;PASSA TEMPO;MG;31 445
-22,2;-44,23;PASSA VINTE - MG;PASSA VINTE;MG;20 351
-19,35;-43,13;PASSABEM - MG;PASSABEM;MG;10 384
-7,13;-37,04;PASSAGEM - PB;PASSAGEM;PB;3 934
-6,27;-35,37;PASSAGEM - RN;PASSAGEM;RN;10 542
-6,18;-43,78;PASSAGEM FRANCA - MA;PASSAGEM FRANCA;MA;9 557
-5,85;-42,44;PASSAGEM FRANCA DO PIAUI - PI;PASSAGEM FRANCA DO PIAUI;PI;145 829
-7,99;-35,58;PASSIRA - PE;PASSIRA;PE;40 957
-9,23;-35,49;PASSO DE CAMARAGIBE - AL;PASSO DE CAMARAGIBE;AL;7 607
-29,31;-49,72;PASSO DE TORRES - SC;PASSO DE TORRES;SC;11 671
-29,74;-52,27;PASSO DO SOBRADO - RS;PASSO DO SOBRADO;RS;19 395
-28,26;-52,4;PASSO FUNDO - RS;PASSO FUNDO;RS;2 398
-20,71;-46,61;PASSOS - MG;PASSOS;MG;4 031
-26,78;-52,05;PASSOS MAIA - SC;PASSOS MAIA;SC;12 199
-6,6;-44,07;PASTOS BONS - MA;PASTOS BONS;MA;26 423
-16,07;-44,08;PATIS - MG;PATIS;MG;92 001
-24,62;-54,22;PATO BRAGADO - PR;PATO BRAGADO;PR;12 921
-26,22;-52,67;PATO BRANCO - PR;PATO BRANCO;PR;24 107
-7,02;-37,28;PATOS - PB;PATOS;PB;10 580
-18,57;-46,51;PATOS DE MINAS - MG;PATOS DE MINAS;MG;1 720
-7,66;-41,24;PATOS DO PIAUI - PI;PATOS DO PIAUI;PI;29 252
-18,94;-46,99;PATROCINIO - MG;PATROCINIO;MG;45 243
-21,15;-42,21;PATROCINIO DO MURIAE - MG;PATROCINIO DO MURIAE;MG;3 579
-20,63;-47,28;PATROCINIO PAULISTA - SP;PATROCINIO PAULISTA;SP;267 836
-6,11;-37,63;PATU - RN;PATU;RN;10 659
-22,42;-43,41;PATY DO ALFERES - RJ;PATY DO ALFERES;RJ;4 801
-15,46;-39,65;PAU BRASIL - BA;PAU BRASIL;BA;7 153
-7,83;-50,04;PAU D'ARCO - PA;PAU D'ARCO;PA;4 319
-7,54;-49,37;PAU D'ARCO - TO;PAU D'ARCO;TO;4 125
-6,11;-38,2;PAU DOS FERROS - RN;PAU DOS FERROS;RN;21 499
-7,89;-35,18;PAUDALHO - PE;PAUDALHO;PE;10 573
-7,71;-66,97;PAUINI - AM;PAUINI;AM;96 372
-20,87;-42,98;PAULA CANDIDO - MG;PAULA CANDIDO;MG;26 604
-26,2;-50,93;PAULA FREITAS - PR;PAULA FREITAS;PR;13 835
-21,31;-51,83;PAULICEIA - SP;PAULICEIA;SP;19 233
-22,76;-47,15;PAULINIA - SP;PAULINIA;SP;2 892
-2,71;-42,53;PAULINO NEVES - MA;PAULINO NEVES;MA;10 103
-6,59;-37,62;PAULISTA - PB;PAULISTA;PB;162 159
-7,94;-34,87;PAULISTA - PE;PAULISTA;PE;252 716
-8,14;-41,15;PAULISTANA - PI;PAULISTANA;PI;18 612
-22,57;-49,4;PAULISTANIA - SP;PAULISTANIA;SP;31 250
-18,42;-42,86;PAULISTAS - MG;PAULISTAS;MG;52 058
-9,4;-38,22;PAULO AFONSO - BA;PAULO AFONSO;BA;15 515
-20,03;-49,38;PAULO DE FARIA - SP;PAULO DE FARIA;SP;8 473
-26,04;-50,83;PAULO FRONTIN - PR;PAULO FRONTIN;PR;2 233
-9,36;-36,37;PAULO JACINTO - AL;PAULO JACINTO;AL;1 600
-27,96;-48,68;PAULO LOPES - SC;PAULO LOPES;SC;10 896
-4,18;-45,2;PAULO RAMOS - MA;PAULO RAMOS;MA;3 115
-17,42;-40,99;PAVAO - MG;PAVAO;MG;2 463
-29,55;-51,73;PAVERAMA - RS;PAVERAMA;RS;17 220
-7,96;-43,22;PAVUSSU - PI;PAVUSSU;PI;4 135
-11,83;-39,61;PE DE SERRA - BA;PE DE SERRA;BA;3 983
-23,91;-52,34;PEABIRU - PR;PEABIRU;PR;28 340
-18,54;-42,55;PECANHA - MG;PECANHA;MG;13 804
-22,35;-48,77;PEDERNEIRAS - SP;PEDERNEIRAS;SP;12 897
-8,49;-36,94;PEDRA - PE;PEDRA;PE;6 025
-16;-41,29;PEDRA AZUL - MG;PEDRA AZUL;MG;206 215
-22,79;-46,44;PEDRA BELA - SP;PEDRA BELA;SP;111 939
-20,52;-42,33;PEDRA BONITA - MG;PEDRA BONITA;MG;4 034
-5,45;-39,71;PEDRA BRANCA - CE;PEDRA BRANCA;CE;18 802
-7,42;-38,06;PEDRA BRANCA - PB;PEDRA BRANCA;PB;4 837
0,77;-51,94;PEDRA BRANCA DO AMAPARI - AP;PEDRA BRANCA DO AMAPARI;AP;5 733
-20,59;-42,71;PEDRA DO ANTA - MG;PEDRA DO ANTA;MG;91 836
-20,25;-45,2;PEDRA DO INDAIA - MG;PEDRA DO INDAIA;MG;103 165
-20,83;-42,15;PEDRA DOURADA - MG;PEDRA DOURADA;MG;159 235
-5,15;-35,87;PEDRA GRANDE - RN;PEDRA GRANDE;RN;5 425
-6,75;-36,48;PEDRA LAVRADA - PB;PEDRA LAVRADA;PB;89 826
-10,61;-37,68;PEDRA MOLE - SE;PEDRA MOLE;SE;5 576
-16,62;-54,47;PEDRA PRETA - MT;PEDRA PRETA;MT;14 512
-5,58;-36,1;PEDRA PRETA - RN;PEDRA PRETA;RN;11 007
-22,24;-45,46;PEDRALVA - MG;PEDRALVA;MG;29 619
-20,24;-50,11;PEDRANOPOLIS - SP;PEDRANOPOLIS;SP;9 370
-12,15;-38,65;PEDRAO - BA;PEDRAO;BA;3 880
-7,4;-35,11;PEDRAS DE FOGO - PB;PEDRAS DE FOGO;PB;30 479
-15,6;-44,39;PEDRAS DE MARIA DA CRUZ - MG;PEDRAS DE MARIA DA CRUZ;MG;56 665
-28,43;-49,18;PEDRAS GRANDES - SC;PEDRAS GRANDES;SC;6 931
-20,25;-47,47;PEDREGULHO - SP;PEDREGULHO;SP;4 043
-22,74;-46,9;PEDREIRA - SP;PEDREIRA;SP;19 373
-4,56;-44,59;PEDREIRAS - MA;PEDREIRAS;MA;8 659
-11,19;-37,67;PEDRINHAS - SE;PEDRINHAS;SE;5 666
-22,81;-50,79;PEDRINHAS PAULISTA - SP;PEDRINHAS PAULISTA;SP;7 955
-19,22;-47,46;PEDRINOPOLIS - MG;PEDRINOPOLIS;MG;110 537
-8,96;-48,17;PEDRO AFONSO - TO;PEDRO AFONSO;TO;17 056
-10,01;-37,89;PEDRO ALEXANDRE - BA;PEDRO ALEXANDRE;BA;342 167
-5,52;-36,38;PEDRO AVELINO - RN;PEDRO AVELINO;RN;11 834
-18,03;-40,15;PEDRO CANARIO - ES;PEDRO CANARIO;ES;21 055
-24,27;-47,23;PEDRO DE TOLEDO - SP;PEDRO DE TOLEDO;SP;2 090
-2,97;-45,34;PEDRO DO ROSARIO - MA;PEDRO DO ROSARIO;MA;4 389
-18,1;-54,55;PEDRO GOMES - MS;PEDRO GOMES;MS;112 870
-4,42;-41,45;PEDRO II - PI;PEDRO II;PI;2 144
-8,06;-42,28;PEDRO LAURENTINO - PI;PEDRO LAURENTINO;PI;7 400
-19,61;-44,04;PEDRO LEOPOLDO - MG;PEDRO LEOPOLDO;MG;6 343
-31,86;-52,82;PEDRO OSORIO - RS;PEDRO OSORIO;RS;6 576
-6,63;-35,29;PEDRO REGIS - PB;PEDRO REGIS;PB;9 063
-21,7;-43,74;PEDRO TEIXEIRA - MG;PEDRO TEIXEIRA;MG;20 341
-6,43;-35,22;PEDRO VELHO - RN;PEDRO VELHO;RN;8 047
-12,02;-48,53;PEIXE - TO;PEIXE;TO;7 978
-1,19;-47,31;PEIXE-BOI - PA;PEIXE-BOI;PA;3 628
-10,22;-54,98;PEIXOTO DE AZEVEDO - MT;PEIXOTO DE AZEVEDO;MT;13 243
-28,42;-53,65;PEJUCARA - RS;PEJUCARA;RS;13 346
-31,77;-52,34;PELOTAS - RS;PELOTAS;RS;17 446
-7,82;-39,07;PENAFORTE - CE;PENAFORTE;CE;44 827
-3,29;-45,17;PENALVA - MA;PENALVA;MA;22 795
-21,42;-50,07;PENAPOLIS - SP;PENAPOLIS;SP;24 410
-5,26;-36,72;PENDENCIAS - RN;PENDENCIAS;RN;6 557
-10,29;-36,58;PENEDO - AL;PENEDO;AL;7 320
-26,76;-48,64;PENHA - SC;PENHA;SC;40 187
-3,79;-39,27;PENTECOSTE - CE;PENTECOSTE;CE;3 739
-21,83;-43,12;PEQUERI - MG;PEQUERI;MG;12 847
-19,63;-44,65;PEQUI - MG;PEQUI;MG;3 311
-8,59;-48,93;PEQUIZEIRO - TO;PEQUIZEIRO;TO;4 112
-19,95;-45,08;PERDIGAO - MG;PERDIGAO;MG;2 757
-19,35;-47,29;PERDIZES - MG;PERDIZES;MG;3 618
-21,09;-45,09;PERDOES - MG;PERDOES;MG;6 859
-20,63;-51,1;PEREIRA BARRETO - SP;PEREIRA BARRETO;SP;2 778
-23,07;-47,97;PEREIRAS - SP;PEREIRAS;SP;18 066
-6,04;-38,46;PEREIRO - CE;PEREIRO;CE;2 441
-2,57;-44,85;PERI MIRIM - MA;PERI MIRIM;MA;10 760
-19,15;-42,23;PERIQUITO - MG;PERIQUITO;MG;2 787
-27,37;-51,9;PERITIBA - SC;PERITIBA;SC;6 235
-4,38;-44,33;PERITORO - MA;PERITORO;MA;2 061
-23,89;-53,41;PEROBAL - PR;PEROBAL;PR;29 662
-23,8;-53,68;PEROLA - PR;PEROLA;PR;10 433
-25,82;-53,74;PEROLA D'OESTE - PR;PEROLA D'OESTE;PR;4 245
-17,52;-52,06;PEROLANDIA - GO;PEROLANDIA;GO;15 525
-24,32;-46,99;PERUIBE - SP;PERUIBE;SP;43 112
-18,35;-41,59;PESCADOR - MG;PESCADOR;MG;37 050
-8,35;-36,69;PESQUEIRA - PE;PESQUEIRA;PE;7 396
-9,06;-38,3;PETROLANDIA - PE;PETROLANDIA;PE;2 804
-27,53;-49,69;PETROLANDIA - SC;PETROLANDIA;SC;3 344
-9,39;-40,5;PETROLINA - PE;PETROLINA;PE;14 055
-16,09;-49,33;PETROLINA DE GOIAS - GO;PETROLINA DE GOIAS;GO;13 954
-8,08;-42,05;PETRONIO PORTELA - PI;PETRONIO PORTELA;PI;6 242
-22,5;-43,17;PETROPOLIS - RJ;PETROPOLIS;RJ;21 522
-10,4;-36,43;PIACABUCU - AL;PIACABUCU;AL;11 281
-21,59;-50,59;PIACATU - SP;PIACATU;SP;24 320
-7,19;-37,92;PIANCO - PB;PIANCO;PB;6 941
-13,15;-41,77;PIATA - BA;PIATA;BA;37 894
-21,5;-43,32;PIAU - MG;PIAU;MG;2 458
-29,44;-51,13;PICADA CAFE - RS;PICADA CAFE;RS;62 580
-6,43;-48,87;PICARRA - PA;PICARRA;PA;7 484
-26,76;-48,67;PICARRAS - SC;PICARRAS;SC;5 766
-7,07;-41,46;PICOS - PI;PICOS;PI;1 810
-6,55;-36,34;PICUI - PB;PICUI;PB;13 824
-23,71;-47,42;PIEDADE - SP;PIEDADE;SP;9 317
-19,75;-42,07;PIEDADE DE CARATINGA - MG;PIEDADE DE CARATINGA;MG;8 285
-20,24;-42,73;PIEDADE DE PONTE NOVA - MG;PIEDADE DE PONTE NOVA;MG;32 714
-21,46;-44,19;PIEDADE DO RIO GRANDE - MG;PIEDADE DO RIO GRANDE;MG;3 745
-20,47;-44,22;PIEDADE DOS GERAIS - MG;PIEDADE DOS GERAIS;MG;325 685
-26,09;-49,42;PIEN - PR;PIEN;PR;8 972
-10;-42,5;PILAO ARCADO - BA;PILAO ARCADO;BA;32 511
-9,59;-35,95;PILAR - AL;PILAR;AL;61 679
-7,26;-35,26;PILAR - PB;PILAR;PB;12 278
-14,76;-49,57;PILAR DE GOIAS - GO;PILAR DE GOIAS;GO;58 650
-23,81;-47,71;PILAR DO SUL - SP;PILAR DO SUL;SP;33 663
-6,9;-35,62;PILOES - PB;PILOES;PB;37 813
-6,26;-38,04;PILOES - RN;PILOES;RN;3 351
-6,85;-35,52;PILOEZINHOS - PB;PILOEZINHOS;PB;4 155
-20,48;-45,79;PIMENTA - MG;PIMENTA;MG;4 921
-11,67;-61,19;PIMENTA BUENO - RO;PIMENTA BUENO;RO;12 268
-6,24;-41,41;PIMENTEIRAS - PI;PIMENTEIRAS;PI;17 151
-13,48;-61,04;PIMENTEIRAS DO OESTE - RO;PIMENTEIRAS DO OESTE;RO;21 384
-14,49;-42,68;PINDAI - BA;PINDAI;BA;24 095
-22,92;-45,46;PINDAMONHANGABA - SP;PINDAMONHANGABA;SP;8 737
-3,6;-45,34;PINDARE MIRIM - MA;PINDARE MIRIM;MA;15 274
-9,47;-36,29;PINDOBA - AL;PINDOBA;AL;11 108
-10,74;-40,36;PINDOBACU - BA;PINDOBACU;BA;6 553
-21,18;-48,9;PINDORAMA - SP;PINDORAMA;SP;2 992
-11,13;-47,57;PINDORAMA DO TOCANTINS - TO;PINDORAMA DO TOCANTINS;TO;20 479
-4,02;-38,3;PINDORETAMA - CE;PINDORETAMA;CE;7 189
-19,72;-42,4;PINGO D'AGUA - MG;PINGO D'AGUA;MG;11 878
-25,44;-49,19;PINHAIS - PR;PINHAIS;PR;6 221
-27,51;-53,21;PINHAL - RS;PINHAL;RS;2 964
-26,03;-53,48;PINHAL DE SAO BENTO - PR;PINHAL DE SAO BENTO;PR;68 352
-29,34;-53,3;PINHAL GRANDE - RS;PINHAL GRANDE;RS;3 570
-23,79;-50,05;PINHALAO - PR;PINHALAO;PR;10 190
-26,84;-52,99;PINHALZINHO - SC;PINHALZINHO;SC;62 722
-22,77;-46,59;PINHALZINHO - SP;PINHALZINHO;SP;34 161
-25,69;-51,66;PINHAO - PR;PINHAO;PR;6 716
-10,56;-37,72;PINHAO - SE;PINHAO;SE;386 791
-22,51;-44;PINHEIRAL - RJ;PINHEIRAL;RJ;9 573
-27,21;-53,61;PINHEIRINHO DO VALE - RS;PINHEIRINHO DO VALE;RS;278 881
-2,52;-45,08;PINHEIRO - MA;PINHEIRO;MA;15 908
-31,57;-53,38;PINHEIRO MACHADO - RS;PINHEIRO MACHADO;RS;5 519
-27,05;-51,23;PINHEIRO PRETO - SC;PINHEIRO PRETO;SC;16 441
-18,38;-40,12;PINHEIROS - ES;PINHEIROS;ES;20 086
-11,81;-39,9;PINTADAS - BA;PINTADAS;BA;2 796
-16,05;-45,15;PINTOPOLIS - MG;PINTOPOLIS;MG;5 351
-6,83;-40,57;PIO IX - PI;PIO IX;PI;12 832
-3,87;-45,28;PIO XII - MA;PIO XII;MA;83 090
-21,86;-51,72;PIQUEROBI - SP;PIQUEROBI;SP;18 333
-5,8;-39,41;PIQUET CARNEIRO - CE;PIQUET CARNEIRO;CE;52 970
-22,61;-45,17;PIQUETE - SP;PIQUETE;SP;8 529
-23,05;-46,35;PIRACAIA - SP;PIRACAIA;SP;3 976
-17,3;-49,01;PIRACANJUBA - GO;PIRACANJUBA;GO;4 604
-20,5;-44,48;PIRACEMA - MG;PIRACEMA;MG;5 019
-22,72;-47,64;PIRACICABA - SP;PIRACICABA;SP;13 655
-3,92;-41,7;PIRACURUCA - PI;PIRACURUCA;PI;35 357
-22,62;-43,89;PIRAI - RJ;PIRAI;RJ;35 370
-13,76;-39,37;PIRAI DO NORTE - BA;PIRAI DO NORTE;BA;12 311
-24,52;-49,94;PIRAI DO SUL - PR;PIRAI DO SUL;PR;2 328
-23,19;-49,38;PIRAJU - SP;PIRAJU;SP;27 619
-19,9;-48,7;PIRAJUBA - MG;PIRAJUBA;MG;6 815
-21,99;-49,45;PIRAJUI - SP;PIRAJUI;SP;2 965
-10,73;-36,85;PIRAMBU - SE;PIRAMBU;SE;5 329
-20,68;-43,3;PIRANGA - MG;PIRANGA;MG;8 563
-21,09;-48,65;PIRANGI - SP;PIRANGI;SP;35 079
-22,52;-45,49;PIRANGUCU - MG;PIRANGUCU;MG;11 341
-22,4;-45,53;PIRANGUINHO - MG;PIRANGUINHO;MG;2 156
-9,62;-37,75;PIRANHAS - AL;PIRANHAS;AL;14 731
-16,42;-51,82;PIRANHAS - GO;PIRANHAS;GO;165 428
-3,72;-44,22;PIRAPEMAS - MA;PIRAPEMAS;MA;31 429
-21,65;-42,34;PIRAPETINGA - MG;PIRAPETINGA;MG;2 731
-28,04;-55,19;PIRAPO - RS;PIRAPO;RS;19 083
-17,34;-44,94;PIRAPORA - MG;PIRAPORA;MG;14 542
-23,39;-47;PIRAPORA DO BOM JESUS - SP;PIRAPORA DO BOM JESUS;SP;4 478
-22,27;-51,5;PIRAPOZINHO - SP;PIRAPOZINHO;SP;23 391
-25,44;-49,06;PIRAQUARA - PR;PIRAQUARA;PR;4 706
-6,77;-48,29;PIRAQUE - TO;PIRAQUE;TO;127 019
-21,99;-47,42;PIRASSUNUNGA - SP;PIRASSUNUNGA;SP;2 959
-31,44;-53,1;PIRATINI - RS;PIRATINI;RS;2 248
-22,41;-49,13;PIRATININGA - SP;PIRATININGA;SP;2 761
-27,42;-51,77;PIRATUBA - SC;PIRATUBA;SC;3 805
-21,27;-43,02;PIRAUBA - MG;PIRAUBA;MG;6 566
-15,85;-48,95;PIRENOPOLIS - GO;PIRENOPOLIS;GO;21 972
-17,3;-48,28;PIRES DO RIO - GO;PIRES DO RIO;GO;15 224
-4,24;-40,64;PIRES FERREIRA - CE;PIRES FERREIRA;CE;29 886
-14,94;-41,72;PIRIPA - BA;PIRIPA;BA;5 677
-4,27;-41,77;PIRIPIRI - PI;PIRIPIRI;PI;24 298
-11,73;-40,55;PIRITIBA - BA;PIRITIBA;BA;4 540
-6,78;-35,49;PIRPIRITUBA - PB;PIRPIRITUBA;PB;84 621
-24,75;-51,76;PITANGA - PR;PITANGA;PR;11 214
-23,23;-51,58;PITANGUEIRAS - PR;PITANGUEIRAS;PR;3 473
-21;-48,22;PITANGUEIRAS - SP;PITANGUEIRAS;SP;23 915
-19,68;-44,89;PITANGUI - MG;PITANGUI;MG;10 325
-7,47;-34,8;PITIMBU - PB;PITIMBU;PB;2 723
-20,46;-45,95;PIUI - MG;PIUI;MG;7 084
-10,44;-49,18;PIUM - TO;PIUM;TO;17 613
-20,83;-40,72;PIUMA - ES;PIUMA;ES;21 886
-3,86;-54,22;PLACAS - PA;PLACAS;PA;3 264
-10,27;-67,15;PLACIDO DE CASTRO - AC;PLACIDO DE CASTRO;AC;16 616
-15,45;-47,61;PLANALTINA - GO;PLANALTINA;GO;12 490
-23;-52,91;PLANALTINA DO PARANA - PR;PLANALTINA DO PARANA;PR;26 029
-13,25;-40,36;PLANALTINO - BA;PLANALTINO;BA;24 883
-14,67;-40,47;PLANALTO - BA;PLANALTO;BA;6 700
-25,71;-53,76;PLANALTO - PR;PLANALTO;PR;423 323
-27,32;-53,05;PLANALTO - RS;PLANALTO;RS;28 846
-21,03;-49,92;PLANALTO - SP;PLANALTO;SP;27 474
-27,07;-52,86;PLANALTO ALEGRE - SC;PLANALTO ALEGRE;SC;10 974
-14,65;-54,77;PLANALTO DA SERRA - MT;PLANALTO DA SERRA;MT;23 651
-20,13;-48,7;PLANURA - MG;PLANURA;MG;29 436
-22,63;-50,2;PLATINA - SP;PLATINA;SP;5 537
-23,52;-46,34;POA - SP;POA;SP;22 431
-8,18;-36,7;POCAO - PE;POCAO;PE;7 913
-4,67;-44,89;POCAO DE PEDRAS - MA;POCAO DE PEDRAS;MA;17 018
-7,07;-36,06;POCINHOS - PB;POCINHOS;PB;10 885
-5,62;-35,66;POCO BRANCO - RN;POCO BRANCO;RN;6 041
-6,4;-38,49;POCO DANTAS - PB;POCO DANTAS;PB;9 120
-29,45;-51,67;POCO DAS ANTAS - RS;POCO DAS ANTAS;RS;22 609
-9,31;-37,28;POCO DAS TRINCHEIRAS - AL;POCO DAS TRINCHEIRAS;AL;11 712
-6,57;-38,51;POCO DE JOSE DE MOURA - PB;POCO DE JOSE DE MOURA;PB;17 714
-21,78;-45,96;POCO FUNDO - MG;POCO FUNDO;MG;11 077
-9,8;-37,68;POCO REDONDO - SE;POCO REDONDO;SE;2 260
-10,7;-38,18;POCO VERDE - SE;POCO VERDE;SE;55 606
-14,53;-40,36;POCOES - BA;POCOES;BA;18 370
-16,25;-56,62;POCONE - MT;POCONE;MT;25 348
-21,78;-46,56;POCOS DE CALDAS - MG;POCOS DE CALDAS;MG;118 730
-19,62;-41,63;POCRANE - MG;POCRANE;MG;2 282
-12,43;-38,32;POJUCA - BA;POJUCA;BA;73 545
-20,78;-49,82;POLONI - SP;POLONI;SP;17 504
-6,77;-37,8;POMBAL - PB;POMBAL;PB;15 108
-8,14;-35,39;POMBOS - PE;POMBOS;PE;5 769
-26,74;-49,17;POMERODE - SC;POMERODE;SC;11 610
-22,1;-50,17;POMPEIA - SP;POMPEIA;SP;26 690
-19,22;-44,93;POMPEU - MG;POMPEU;MG;32 373
-21,73;-49,36;PONGAI - SP;PONGAI;SP;10 606
-1,39;-48,87;PONTA DE PEDRAS - PA;PONTA DE PEDRAS;PA;9 152
-25,09;-50,16;PONTA GROSSA - PR;PONTA GROSSA;PR;65 538
-22,53;-55,72;PONTA PORA - MS;PONTA PORA;MS;17 566
-21,02;-48,03;PONTAL - SP;PONTAL;SP;9 340
-15,93;-52,31;PONTAL DO ARAGUAIA - MT;PONTAL DO ARAGUAIA;MT;33 567
-25,67;-48,51;PONTAL DO PARANA - PR;PONTAL DO PARANA;PR;33 674
-17,52;-49,44;PONTALINA - GO;PONTALINA;GO;3 046
-20,44;-50,52;PONTALINDA - SP;PONTALINDA;SP;26 685
-28,05;-52,67;PONTAO - RS;PONTAO;RS;16 751
-27,48;-50,38;PONTE ALTA - SC;PONTE ALTA;SC;7 128
-12,09;-46,47;PONTE ALTA DO BOM JESUS - TO;PONTE ALTA DO BOM JESUS;TO;22 300
-27,15;-50,46;PONTE ALTA DO NORTE - SC;PONTE ALTA DO NORTE;SC;36 062
-10,74;-47,53;PONTE ALTA DO TOCANTINS - TO;PONTE ALTA DO TOCANTINS;TO;18 668
-16,76;-52,83;PONTE BRANCA - MT;PONTE BRANCA;MT;16 560
-20,41;-42,9;PONTE NOVA - MG;PONTE NOVA;MG;105 031
-27,65;-52,48;PONTE PRETA - RS;PONTE PRETA;RS;4 070
-26,87;-52,01;PONTE SERRADA - SC;PONTE SERRADA;SC;8 022
-15,22;-59,33;PONTES E LACERDA - MT;PONTES E LACERDA;MT;23 334
-20,16;-49,7;PONTES GESTAL - SP;PONTES GESTAL;SP;14 374
-18,12;-40,54;PONTO BELO - ES;PONTO BELO;ES;10 406
-16,63;-45,06;PONTO CHIQUE - MG;PONTO CHIQUE;MG;4 389
-16,75;-41,5;PONTO DOS VOLANTES - MG;PONTO DOS VOLANTES;MG;2 946
-10,86;-40,13;PONTO NOVO - BA;PONTO NOVO;BA;3 166
-19,95;-50,53;POPULINA - SP;POPULINA;SP;11 145
-4,74;-40,92;PORANGA - CE;PORANGA;CE;3 025
-23,17;-48,12;PORANGABA - SP;PORANGABA;SP;103 765
-13,44;-49,14;PORANGATU - GO;PORANGATU;GO;10 500
-20,96;-42,04;PORCIUNCULA - RJ;PORCIUNCULA;RJ;17 161
-22,75;-51,37;PORECATU - PR;PORECATU;PR;17 469
-6,02;-37,98;PORTALEGRE - RN;PORTALEGRE;RN;12 390
-29,7;-51,24;PORTAO - RS;PORTAO;RS;3 830
-17,81;-50,16;PORTEIRAO - GO;PORTEIRAO;GO;2 171
-7,53;-39,11;PORTEIRAS - CE;PORTEIRAS;CE;12 518
-15,74;-43,02;PORTEIRINHA - MG;PORTEIRINHA;MG;4 006
-1,93;-50,82;PORTEL - PA;PORTEL;PA;16 390
-17,35;-52,67;PORTELANDIA - GO;PORTELANDIA;GO;33 439
-3,89;-42,71;PORTO - PI;PORTO;PI;21 794
-9,58;-67,53;PORTO ACRE - AC;PORTO ACRE;AC;48 293
-30,03;-51,23;PORTO ALEGRE - RS;PORTO ALEGRE;RS;31 217
-10,87;-51,63;PORTO ALEGRE DO NORTE - MT;PORTO ALEGRE DO NORTE;MT;163 742
-6,96;-44,18;PORTO ALEGRE DO PIAUI - PI;PORTO ALEGRE DO PIAUI;PI;8 350
-11,6;-47,04;PORTO ALEGRE DO TOCANTINS - TO;PORTO ALEGRE DO TOCANTINS;TO;32 136
-25,54;-49,89;PORTO AMAZONAS - PR;PORTO AMAZONAS;PR;5 592
-25,54;-52,4;PORTO BARREIRO - PR;PORTO BARREIRO;PR;32 473
-27,15;-48,55;PORTO BELO - SC;PORTO BELO;SC;27 552
-9,04;-35,39;PORTO CALVO - AL;PORTO CALVO;AL;34 289
-9,91;-37,27;PORTO DA FOLHA - SE;PORTO DA FOLHA;SE;20 196
-1,74;-52,23;PORTO DE MOZ - PA;PORTO DE MOZ;PA;31 047
-9,15;-35,29;PORTO DE PEDRAS - AL;PORTO DE PEDRAS;AL;3 395
-5,06;-36,78;PORTO DO MANGUE - RN;PORTO DO MANGUE;RN;24 984
-11,53;-57,41;PORTO DOS GAUCHOS - MT;PORTO DOS GAUCHOS;MT;358 371
-15,85;-58,46;PORTO ESPERIDIAO - MT;PORTO ESPERIDIAO;MT;92 017
-15,32;-57,22;PORTO ESTRELA - MT;PORTO ESTRELA;MT;37 607
-23,21;-47,52;PORTO FELIZ - SP;PORTO FELIZ;SP;6 932
-21,85;-47,47;PORTO FERREIRA - SP;PORTO FERREIRA;SP;30 425
-20,67;-43,08;PORTO FIRME - MG;PORTO FIRME;MG;18 309
-6,33;-47,39;PORTO FRANCO - MA;PORTO FRANCO;MA;4 127
0,71;-51,41;PORTO GRANDE - AP;PORTO GRANDE;AP;3 296
-27,85;-55,01;PORTO LUCENA - RS;PORTO LUCENA;RS;4 437
-27,57;-54,66;PORTO MAUA - RS;PORTO MAUA;RS;4 220
